participant,intro_question1_1,LAge_1,LSex_1,LMotherLanguage_1,LStudyWork_1,LPreference_1,LPreferenceSpecific_1,LPreferenceSpecific_2,LPreferenceSpecific_3,LPreferenceSpecific_4,LPreferenceSpecific_5,LPreferenceSpecific_6,LPreferenceSpecific_other_6,LHearingDisabilitiesKnown_1,LHearingDisabilitiesKind_1,LHearingDisabilitiesConstraint_1,StartEmoExperiment_1,afterExp1AllSoundsPlayed_1,afterExp2InstructionsClear_1,afterExp3RatingEvaluation_1,afterExp3RatingEvaluation_2,afterExp3RatingEvaluation_3,afterExp3RatingEvaluation_4,afterExp3RatingEvaluation_5,afterExp3RatingEvaluation_6,afterExp3RatingEvaluation_7,afterExp3RatingEvaluation_8,afterExp4Strategy_1,StartModularPROMS_1,saq01_1,saq01_2,saq01_3,saq01_4,saq01_5,saq01_6,saq01_7,saq01_8,saq01_9,saq01_10,saq02_1,saq02_2,saq02_3,saq02_4,saq02_5,saq02_6,saq02_7,saq02_8,saq02_9,saq02_10,saq03_1,saq03_2,saq03_3,saq03_4,saq03_5,saq03_6,saq03_7,saq03_8,saq03_9,saq03_10,saq04_1,saq04_2,saq04_3,saq04_4,saq04_5,saq04_6,saq04_7,saq04_8,saq04_9,saq04_10,saq05_1,saq05_2,saq05_3,saq05_4,saq05_5,saq05_6,saq05_7,saq05_8,saq05_9,saq05_10,BFI01_1,BFI01_2,BFI01_3,BFI01_4,BFI01_5,BFI01_6,BFI01_7,BFI01_8,BFI01_9,BFI01_10,BFI02_1,BFI02_2,BFI02_3,BFI02_4,BFI02_5,BFI02_6,BFI02_7,BFI02_8,BFI02_9,BFI02_10,BFI03_1,BFI03_2,BFI03_3,BFI03_4,BFI03_5,BFI03_6,BFI03_7,BFI03_8,BFI03_9,BFI03_10,gold_MSI01_1,gold_MSI01_2,gold_MSI01_3,gold_MSI01_4,gold_MSI01_5,gold_MSI01_6,gold_MSI01_7,gold_MSI01_8,gold_MSI01_9,gold_MSI01_10,gold_MSI02_1,gold_MSI02_2,gold_MSI02_3,gold_MSI02_4,gold_MSI02_5,gold_MSI02_6,gold_MSI02_7,gold_MSI02_8,gold_MSI02_9,gold_MSI02_10,gold_MSI03_1,gold_MSI03_2,gold_MSI03_3,gold_MSI03_4,gold_MSI03_5,gold_MSI03_6,gold_MSI03_7,gold_MSI03_8,gold_MSI03_9,gold_MSI03_10,gold_MSI03_11,Question32_1,Question33_1,Question34_1,Question35_1,Question36_1,Question37_1,Question38_1,Question39_1,Question40_1,LMusicQualification_1,LMusicDegree_1,LMusicDegree2_1,LPerfectPitch_1,SES1_1,SES2_1,SES3_1,SES12_1,SES13_1,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,LPartCode_1,LPartCode_2,LPartCode_3,LPartCode_4,LPartCode_5,LPartCode_6,Anmerkungen_1,TIME_start,TIME_end,TIME_total
s.78315209-272b-4b0a-94b8-bda6b7d815e5.txt, 0106023,28,1,1,wissenschaftliche Mitarbeiterin ev. Theologie,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-10-25-1830.data.78315209-272b-4b0a-94b8-bda6b7d815e5.txt,1,Die Stimmen waren gewöhungsbedürftig und ließen Interpretationsspielraum,4,3,2,2,2,2,5,1,"Die Melodie in der Stimme und ""Atmung"" (fiel wegen der künstlichen Stimmen schwer)",ModularPROMS.2023-10-25-1857.data.78315209-272b-4b0a-94b8-bda6b7d815e5.txt,3,2,1,2,1,1,4,2,4,3,2,1,1,2,2,1,2,3,3,3,4,4,2,3,3,3,2,3,2,3,2,2,1,3,3,2,2,2,4,2,4,3,1,2,3,3,2,2,4,2,3,4,1,4,5,5,2,2,1,3,4,4,5,3,4,3,1,5,3,1,2,5,5,3,5,2,3,1,2,1,6,3,2,2,7,7,7,2,2,7,1,7,2,1,1,1,5,7,6,6,7,7,1,3,3,5,7,1,5,3,5,24,3,3,1,13,3,1,Geige,5,2,2,"",2,6,9,1,Deutschland,Deutschland,4,1,4,4,1,2,1,1,1,3,1,1,3,1,3,1,3,4,1,1,a,n,b,2,9,r,"Die Anweisung für den Melodietest war mir nicht auf Anhieb klar (welche Melodien sollen miteinander verglichen werden). Nach dem Testbeispiel wäre es hilfreich gewesen, nochmal die Anweisung zu lesen.",2023-10-25-18-06,2023-10-25-19-14,68
s.ac9e6a96-790f-4eb3-9e13-53b2fd6f6b98.txt,0106023,27,1,1,M.Eng. Maschinenbau,2,0,1,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-10-25-15-46,"",""
s.39460d2e-83d8-4d3e-9fe8-b948552e0861.txt,0106023,44,2,1,Physiker,2,0,1,0,0,0,1,Trio / Quartett,1,"","",emo_parameters.2024-01-24-1848.data.39460d2e-83d8-4d3e-9fe8-b948552e0861.txt,1,"Hab mir am Anfang die Buchstabenbelegung notiert, ein Hinweis, dass die noch eingeblendet wird, wäre gut gewesen.",5,2,1,5,1,2,5,1,"Ich bin mal davon ausgegangen, dass das anständig ranndomisiert war, insofern schien mir eine Strategie wenig sinnvoll. Das hätte ja auch den Spontancharakter gestört. Bewertung ging viel nach Melodie oder Timbre. Nur die ganz tiefe Stimme schien immer ""Genuss"" zu sagen...",ModularPROMS.2024-01-24-1916.data.39460d2e-83d8-4d3e-9fe8-b948552e0861.txt,2,2,1,3,2,2,4,1,2,2,1,1,3,2,1,3,2,3,1,4,4,2,1,2,2,3,2,2,3,3,2,3,3,3,4,3,3,2,3,1,3,4,3,1,2,2,3,3,4,1,4,4,4,3,4,3,3,5,3,1,2,4,4,4,5,3,1,2,3,4,3,5,4,3,5,4,4,2,2,2,7,5,1,5,6,7,7,3,1,7,1,6,2,1,3,3,5,7,6,5,5,7,1,5,2,6,1,3,6,5,6,0,3,5,5,13,3,1,Cello,6,2,2,"",2,6,10,4,Deutschland,Deutschland,1,3,3,2,1,1,1,1,1,2,3,1,2,2,2,1,1,3,1,2,I,L,E,7,0,O,"Zur Frage nach der Erfahrung am Instrument: regelmäßig sind das bei mit 34 Jahre, aber täglich sind es 0...~~Bei den Hörtests wäre es sinnvoll gewesen, wenn man eine Idee hätte, wie klein die Details sein können. Ein halbes Hertz, oder eher ein Halbton?",2024-01-24-18-23,"",""
s.1e47febe-c6ca-4574-981a-52b0f68d9943.txt,0106023,21,1,1,Medizintechnik,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-10-29-1453.data.1e47febe-c6ca-4574-981a-52b0f68d9943.txt,3,"- Instruktion verständlich~~- einige Ausrufe vehr eindeutig, einige nicht möglich zuzuordnen",4,2,3,5,2,4,5,2,- ich hatte keine Strategie,ModularPROMS.2023-10-29-1524.data.1e47febe-c6ca-4574-981a-52b0f68d9943.txt,2,2,1,3,1,4,4,1,4,2,3,2,2,2,2,2,1,3,3,4,2,2,2,1,1,3,2,3,2,3,1,2,3,1,2,2,3,2,4,1,4,4,1,2,2,3,2,2,3,3,3,4,1,3,4,4,2,5,1,3,4,5,5,5,4,4,2,5,3,1,3,5,3,4,4,5,3,2,3,2,6,3,1,5,7,7,7,6,1,7,1,7,1,1,6,5,6,7,5,6,3,7,1,7,1,7,1,2,6,5,7,13,3,7,1,11,2,2,"Cello, Gesang",7,2,2,"",2,6,1,1,Deutschland,Deutschland,3,1,3,4,1,3,1,1,1,3,4,1,3,1,4,1,3,3,2,1,E,H,A,9,4,A,-,2023-10-29-14-35,2023-10-29-15-43,68
s.ca13c482-ce4c-4a44-a637-f1462e65ce6e.txt,0106023,18,1,1,noch in der Schule,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-13-1614.data.ca13c482-ce4c-4a44-a637-f1462e65ce6e.txt,1,alles verständlich,4,3,2,5,2,3,3,1,"Bewertung nach Tonhöhe und ihrem Verlauf, Brüchigkeit der Stimme,Länge eines Klangs",ModularPROMS.2023-11-13-1645.data.ca13c482-ce4c-4a44-a637-f1462e65ce6e.txt,4,4,1,4,3,3,4,2,2,2,1,1,4,2,1,3,2,3,3,4,3,4,3,2,1,4,2,4,3,3,2,2,4,2,3,2,2,1,3,1,3,4,4,1,3,4,1,2,4,2,2,4,4,3,5,2,1,4,3,1,5,5,5,2,3,5,1,5,3,1,2,5,4,4,4,2,2,2,1,1,7,5,1,5,6,7,7,6,1,7,3,6,1,2,5,5,3,6,5,5,2,5,3,5,1,7,3,5,3,2,7,2,4,7,1,"einmal 2, einmal 3",6,3,Waldhorn,"8, zuletzt mit 16",2,2,"",2,1,3,5,Deutschland,Deutschland,3,3,3,2,1,3,1,1,1,4,2,1,2,1,2,1,3,3,2,1,U,E,B,1,4,H,"",2023-11-13-15-52,2023-11-13-17-17,85
s.0e088474-02d9-46b8-b919-c82bb2a5db19.txt,0106023,19,1,1,Kommunikationswissenschaft und Englisch,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-01-1041.data.0e088474-02d9-46b8-b919-c82bb2a5db19.txt,1,"",4,4,3,5,2,3,4,1,- zunächst nach Freude & Genuss sowie Trauer & Angst und danach konkret entschieden,ModularPROMS.2023-11-01-1109.data.0e088474-02d9-46b8-b919-c82bb2a5db19.txt,3,2,3,2,2,3,4,3,4,2,3,1,2,1,3,2,2,3,4,2,4,2,2,1,4,1,2,3,2,3,2,2,3,3,2,2,3,3,4,2,3,3,1,3,3,1,2,2,2,2,2,4,2,5,5,5,2,3,3,1,4,2,5,1,5,2,2,4,1,1,2,5,4,3,4,4,2,1,1,1,7,7,4,5,6,6,7,6,1,7,1,7,1,1,7,7,7,7,6,6,1,6,2,7,1,6,1,6,5,2,7,10,5,4,1,10,3,3,Gesang,5,2,2,"",2,6,1,3,Deutschland,Deutschland,2,1,4,2,1,2,1,1,1,1,2,2,3,1,3,2,2,3,2,1,U,E,A,0,4,N,"",2023-11-01-10-15,2023-11-01-11-29,74
s.93c26790-e69b-42ae-b441-4159c2efc2bd.txt,0106023,30,2,1,Physiker,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-13-1358.data.93c26790-e69b-42ae-b441-4159c2efc2bd.txt,1,alles verständlich,4,2,2,5,1,5,5,2,Bauchgefühl~~Heben bzw senken der Stimme am Wortende~~Tonlage~~Zittern in der Stimme bei Angst,ModularPROMS.2023-11-13-1427.data.93c26790-e69b-42ae-b441-4159c2efc2bd.txt,2,2,1,3,3,4,4,1,3,2,1,3,4,1,1,1,1,2,1,4,3,3,1,2,2,3,2,2,1,3,1,1,3,2,4,2,2,1,3,1,4,3,3,1,3,4,2,2,3,1,4,4,5,4,5,3,1,5,1,1,3,5,5,4,3,5,1,3,4,2,3,5,4,5,5,2,3,3,1,2,5,6,1,6,7,7,7,3,1,7,2,6,2,1,3,6,5,7,5,5,4,6,1,3,1,5,2,6,5,5,6,10,4,5,1,3,4,3,Gesang,8,2,2,"",2,6,9,4,Deutschland,Deutschland,3,1,3,2,1,3,1,1,1,3,4,1,3,1,4,1,3,4,2,1,A,K,G,7,4,N,"",2023-11-13-13-36,2023-11-13-14-50,74
s.d329868c-82f4-4972-bf6b-d42176e8cb48.txt,0106023,53,2,1,Physiker,1,1,0,0,0,0,1,Solo Gitarre,1,"","",emo_parameters.2023-11-05-1339.data.d329868c-82f4-4972-bf6b-d42176e8cb48.txt,1,"Wenn man zu früh gedrückt hat regierte es nicht und wenn man die Augen zu hatte, hat das dann zu unrealistisch langen Antwortzeiten geführt. Manchmal war unklar, ob das Zittern in der Stimme vom Coputereffekt oder vor einem beabsichtigtem Zittern (Angst?) kam.",4,2,2,5,2,4,5,1,Mit der Zeit hat man mehr aktiv (bewusst) auf die Melodie gehört.,ModularPROMS.2023-11-05-1408.data.d329868c-82f4-4972-bf6b-d42176e8cb48.txt,2,3,1,1,3,2,2,2,4,3,2,3,4,2,2,2,3,2,1,3,3,3,2,2,1,3,3,2,1,1,2,3,2,2,3,3,2,2,3,2,3,2,4,2,2,3,1,3,2,2,2,3,5,3,4,4,3,4,1,1,4,4,3,4,5,4,2,2,4,3,2,4,4,4,5,2,4,2,2,1,5,5,1,5,6,5,6,6,2,6,2,5,3,2,5,5,6,7,5,4,5,6,2,5,2,5,4,2,5,3,5,14,2,5,1,25,4,1,Gitarre,7,2,2,"",2,6,10,5,Deutschland,Deutschland,3,1,4,2,1,2,1,1,1,2,3,1,2,1,3,1,3,3,1,1,A,I,L,0,1,U,"Bei einer Frage war ein Schreibfehler in der Frage, so dass nicht sofort klar war was gemeint ist. Aus dem Kontext konnte man es aber erschliessen.",2023-11-05-13-10,2023-11-05-14-32,82
s.95baa12e-8dc4-4c76-98f2-947a36d3024f.txt,0106023,22,1,1,Germanistik mit Sprechwissenschaft/Phonetik B. A.,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-01-0954.data.95baa12e-8dc4-4c76-98f2-947a36d3024f.txt,1,alles verständlich!,5,2,1,5,2,5,5,1,"Augen geschlossen, mich ganz auf die Stimme konzentriert und versucht zu fühlen, nicht denken.",ModularPROMS.2023-11-01-1018.data.95baa12e-8dc4-4c76-98f2-947a36d3024f.txt,2,1,1,3,1,2,3,2,2,2,3,2,1,2,1,1,2,3,2,4,4,3,2,4,4,3,1,3,2,4,2,3,2,3,3,2,3,2,2,2,2,4,1,2,4,1,2,1,3,2,5,5,2,5,5,4,3,3,1,4,4,4,5,4,4,3,1,5,3,2,4,5,5,4,4,4,3,2,2,2,5,7,2,5,6,6,6,3,1,5,5,3,2,3,2,6,5,5,3,6,6,5,3,5,3,4,2,3,3,4,7,4,2,2,3,8,3,2,Gesang,8,2,2,"",2,6,1,4,Deutschland,Deutschland,3,1,5,4,1,1,1,2,1,4,3,1,4,1,4,1,3,5,2,1,O,L,B,4,0,I,"",2023-11-01-09-36,2023-11-01-10-31,55
s.b20f943b-244f-4375-b15f-c14cc496e75c.txt,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-10-20-01-39,"",""
s.b4e1cdec-8c15-4ea2-88c8-b03c34bc7021.txt,0106023,20,1,1,BA Kommunikationswissenschaft und Interkulturelles Musik- und Veranstaltungsmanagement,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-06-30-1510.data.b4e1cdec-8c15-4ea2-88c8-b03c34bc7021.txt,1,"teilweise sehr verzerrt, zu beginn Kopfhörerlautstärke zu leise",3,2,1,5,1,5,5,1,"Brechen und Zittern der Stimme, Klangmelodie",ModularPROMS.2023-06-30-1536.data.b4e1cdec-8c15-4ea2-88c8-b03c34bc7021.txt,2,1,1,2,1,4,3,3,4,1,3,1,3,2,2,1,1,3,4,4,4,1,3,1,1,3,2,1,2,3,2,1,3,1,4,2,1,1,2,2,4,3,2,3,2,2,2,3,3,3,3,2,4,5,5,4,3,5,3,3,3,2,4,5,2,3,4,5,5,4,2,5,4,4,4,3,4,2,3,2,7,6,1,7,7,7,7,3,1,7,1,7,1,1,6,7,5,7,6,6,2,7,1,6,2,6,2,6,7,7,7,15,3,7,4,12,3,3,Gesang,7,1,2,"",2,6,1,5,Deutschland,Deutschland,3,1,4,3,1,4,1,1,1,3,1,1,1,1,3,1,2,5,1,1,O,Y,D,0,7,A,"",2023-06-30-14-47,2023-06-30-15-54,67
s.0c760dab-4b3b-43d1-b4b8-7ba65846c1bb.txt,0106023,28,2,1,Kinder- und Jugendmedien,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-26-1438.data.0c760dab-4b3b-43d1-b4b8-7ba65846c1bb.txt,1,Instruktionen waren für mich vollkommen verständlich,4,3,2,5,2,5,5,2,"- ich habe versucht, anhand der Betonung der Wörter und der Sprechmelodie zu bewerten~~- dabei habe ich mir vorgestellt, wie ich mich selber in den jeweiligen Emotionen anhören würde und versucht, dies als Referenz zu nehmen~~- dort, wo ich mir nicht sicher war, habe ich spontan nach Gefühl entschieden",ModularPROMS.2023-11-26-1513.data.0c760dab-4b3b-43d1-b4b8-7ba65846c1bb.txt,2,2,1,2,2,3,4,1,4,2,1,2,4,2,2,2,2,3,2,3,3,4,2,2,2,3,3,3,3,3,2,2,4,1,3,3,2,1,4,1,3,4,2,1,3,3,1,2,3,1,3,5,2,2,5,3,1,3,1,2,4,5,5,4,3,5,1,5,4,2,3,5,4,4,4,1,2,2,2,2,7,6,3,6,6,6,7,6,2,7,2,6,1,1,6,7,7,6,6,6,5,6,1,6,2,6,1,5,6,5,6,16,5,7,3,6,3,3,Gesang,12,2,2,"",2,6,7,2,Deutschland,Deutschland,3,1,4,4,1,3,1,1,1,2,4,1,4,1,4,1,3,5,1,1,I,N,B,5,5,E,"",2023-11-26-14-09,2023-11-26-15-43,94
s.3dbd59e9-c618-4bbd-a97f-a2abe9fe9c2d.txt,0106023,43,1,1,Ärztin,2,0,1,0,0,0,0,"",3,Leichte Schwerhörigkeit,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-19-16-46,"",""
s.fca2d4b5-8ddb-4079-9a12-6d8edc760a5d.txt, 0106023,29,1,1,Projektkoordinatorin,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2024-01-09-1204.data.fca2d4b5-8ddb-4079-9a12-6d8edc760a5d.txt,1,alles verständlich,4,2,2,5,2,5,5,2,"Tonlagen, Intonationskurven, Zittrigkeit/ Weinerlichkeit d. Stimme versucht zu erkennen und einzuordnen",ModularPROMS.2024-01-09-1233.data.fca2d4b5-8ddb-4079-9a12-6d8edc760a5d.txt,1,2,2,2,3,2,3,2,3,2,1,2,3,3,1,1,1,2,3,3,3,2,2,1,2,3,2,2,2,3,2,2,2,2,2,2,2,1,3,2,2,3,2,1,3,2,1,2,2,2,3,5,4,3,5,4,3,3,2,2,4,5,4,3,4,4,1,4,3,1,2,4,4,3,4,2,3,2,3,2,5,4,2,5,5,5,6,6,2,5,3,5,3,3,4,5,3,5,5,5,5,5,2,3,2,5,2,3,4,4,6,18,4,6,1,11,4,2,Gesang,8,2,2,"",2,6,9,2,Deutschland,Deutscland,4,2,4,4,2,3,2,1,1,3,3,2,3,2,3,1,4,3,2,1,O,O,D,1,8,E,"",2024-01-09-11-32,2024-01-09-13-02,90
s.d08e78cd-093d-4858-86a5-72c81dd171b3.txt,0106023,27,2,1,Musikwissenschaft (M.A.) (abgeschlossen),2,0,1,1,0,0,0,"",1,"","",emo_parameters.2024-01-25-1511.data.d08e78cd-093d-4858-86a5-72c81dd171b3.txt,1,Sehr verständlich.,5,3,1,5,1,5,5,1,"Ich habe mich darauf konzentriert, mir zu den Stimmen ein Gesicht oder eine Person vorzustellen, dann darauf geachtet, ob sie eine der Stimmungen verkörpert.",ModularPROMS.2024-01-25-1540.data.d08e78cd-093d-4858-86a5-72c81dd171b3.txt,1,2,1,2,2,3,4,1,4,2,1,1,2,2,3,1,2,3,4,4,3,4,2,4,1,2,2,4,1,2,1,4,4,2,4,3,2,1,3,3,1,4,1,1,3,2,2,1,1,3,2,5,3,5,5,3,1,3,4,1,4,1,5,2,5,4,1,3,3,2,4,5,4,3,5,1,2,4,2,2,6,6,3,6,5,7,7,7,1,6,7,6,1,1,5,4,5,6,6,5,4,6,2,6,5,7,1,6,6,5,6,15,6,3,6,15,4,3,Saxophon,6,2,1,2,2,6,9,2,Deutschland,Deutschland,3,3,4,2,2,3,1,2,2,3,1,2,4,1,4,4,2,3,3,3,A,E,B,5,6,L,"",2024-01-25-14-42,2024-01-25-16-05,83
s.35ee4382-b985-49ad-866a-b68e99a3afac.txt,0106023,27,2,1,Förderschullehramt,2,0,1,1,0,0,0,"",1,"","",emo_parameters.2024-01-19-1307.data.35ee4382-b985-49ad-866a-b68e99a3afac.txt,1,Nächstes mal gerne vorher sagen das alle Auswahlmöglichkeiten dauerhaft zu sehen sind.,5,3,2,5,1,4,5,1,"Beim Dritten Durchlauf fing ich an die Emotionen in positiv und negativ zu gewichten. Positiv =Freude, Genuss, Negativ = Angst, Trauer. Nach der Entscheidung habe ich zwischen den positiven bzw negativen Ergebnissen entschieden. ",ModularPROMS.2024-01-19-1333.data.35ee4382-b985-49ad-866a-b68e99a3afac.txt,1,3,2,2,3,4,3,1,3,1,1,2,4,4,1,1,2,3,1,4,4,4,2,1,2,3,1,1,1,2,1,3,3,2,3,2,3,1,3,1,2,3,2,1,3,3,1,1,1,2,5,4,4,3,5,3,2,5,3,2,3,5,5,5,3,4,1,4,4,1,3,5,3,3,4,2,3,4,2,4,7,6,1,4,6,7,3,7,2,4,2,7,2,2,6,7,2,6,4,5,1,6,3,7,4,6,3,6,1,5,6,22,2,6,3,18,5,5,Posaune,4,2,2,"",2,6,7,4,Deutschland,Deutschland,3,2,4,4,1,3,1,1,1,4,2,2,4,1,3,1,4,4,1,1,i,n,a,2,8,n,"",2024-01-19-12-45,2024-01-19-13-52,67
s.5808cd36-5cfd-4d4a-a1ba-a3122813cf23.txt,0106023,34,2,1,klinische Forschung,2,0,1,1,0,1,0,"",1,"","",emo_parameters.2024-01-07-2024.data.5808cd36-5cfd-4d4a-a1ba-a3122813cf23.txt,1,die Instruktionen waren klar verständlich,3,3,3,4,3,2,5,2,"die Hörbeispiele waren teilweise zu kurz und zu identisch, sodass man teilweise für mich keine signifikanten Unterschiede in Stimmlage, Stimmverlauf oder ""Nebengeräuschen"" wie zittrige Stimme erkennen konnte.~~auch waren die Phantasiewörter teilweise viel zu kurz um treffsicher Emotionen erkennen zu können. ~~im wahren Leben bekomme ich vom Gegenüber mehr wie kurze Silben um die Emotionen erkennen zu können.",ModularPROMS.2024-01-07-2054.data.5808cd36-5cfd-4d4a-a1ba-a3122813cf23.txt,1,2,2,1,3,2,4,2,3,2,1,3,3,2,1,1,2,3,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,2,3,2,2,1,3,2,3,3,3,1,3,3,1,1,2,2,3,2,2,2,4,3,2,3,1,3,4,4,4,4,4,4,2,4,4,1,2,4,4,4,4,2,3,2,2,2,7,5,2,2,6,5,3,5,2,5,3,5,3,2,5,5,3,6,6,6,3,6,3,4,3,6,3,5,4,3,5,20,3,4,2,6,3,2,Posaune,14,2,2,"",2,6,10,4,Deutschland,Deutschland,3,1,3,1,1,3,1,1,1,1,1,1,1,1,3,1,1,3,1,1,t,u,g,7,3,n,"",2024-01-07-20-01,2024-01-07-21-11,70
s.5ac9ac63-7462-4fa5-948b-0c6aaf81b846.txt,0106023,50,2,1,Mathematiker (Hochschuldozent),1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-10-24-1626.data.5ac9ac63-7462-4fa5-948b-0c6aaf81b846.txt,1,"Außer, dass mir in nicht wenigen Fällen die dargestellte Emotion unklar war, kam es mir nicht komisch vor.",4,3,2,4,2,3,5,1,"Für eine echte ""Strategie"" war die Antwortzeit zu gering. Am ehesten: Wenn die Stimme zitterte, habe ich sie eher als ""ängstlich"" interpretiert, es sei denn, das Zittern ging in Richtung Weinen/Jammern, dann interpretierte ich sie eher als ""traurig"". Wenn sie ""nach oben"" gerichtet war, interpretierte ich sie eher als ""freudig"". ""Genuss nahm ich eher bei tiefen, leicht ansteigenden Stimmen wahr.",ModularPROMS.2023-10-24-1657.data.5ac9ac63-7462-4fa5-948b-0c6aaf81b846.txt,3,3,4,2,2,3,2,4,4,4,4,2,1,2,2,1,3,2,3,3,1,2,3,4,2,3,2,3,4,2,2,3,2,3,3,3,2,2,2,4,4,2,3,4,2,3,2,4,4,3,4,2,5,5,5,3,3,5,5,1,2,3,4,1,4,1,2,4,3,2,4,4,3,3,5,4,3,4,4,2,6,6,3,5,7,7,6,6,2,7,1,7,1,1,5,5,7,7,6,5,4,7,1,5,1,7,5,1,5,3,7,25,6,5,4,20,4,2,Gesang,5,2,2,"",2,6,10,3,Westdeutschland,Ostdeutschland,3,3,4,2,1,4,2,1,1,4,4,2,4,2,5,3,4,4,2,2,I,N,F,6,9,I,"In mindestens einem Fall gab es 7 Antwortoptionen, aber es war von einer ""Skala von 1 bis 5"" die Rede.",2023-10-24-16-02,2023-10-24-17-21,79
s.0edab14a-5de5-4d29-9fd7-b10004fd8955.txt,0106023,21,2,1,Lehramt Gymnasium Deutsch; Wirtschaft-Recht,2,0,1,1,0,0,0,"",1,"","",emo_parameters.2023-10-22-1415.data.0edab14a-5de5-4d29-9fd7-b10004fd8955.txt,1,"",4,3,1,5,1,4,5,1,"",ModularPROMS.2023-10-22-1440.data.0edab14a-5de5-4d29-9fd7-b10004fd8955.txt,1,3,3,4,4,4,4,1,4,1,2,3,3,4,1,2,4,4,4,4,4,1,2,1,2,1,2,2,3,4,1,1,3,2,4,3,1,1,2,2,4,3,3,2,2,2,2,2,1,1,3,4,5,5,5,2,4,5,2,2,2,2,4,4,2,4,1,3,4,5,4,5,3,2,4,4,3,5,1,3,7,6,2,5,2,6,6,6,1,6,2,6,3,2,3,7,7,7,7,7,6,7,2,7,3,5,1,3,3,5,7,10,4,3,1,10,4,6,Posaune,12,2,2,"",1,6,1,3,Deutschland,Deutschland,3,2,4,3,2,1,1,1,1,3,1,2,4,1,3,2,3,4,1,1,O,E,B,9,2,I,"",2023-10-22-13-52,2023-10-22-14-58,66
s.f626e1af-0981-4d97-9592-d8f94b52d9bd.txt,0106023,24,1,1,Lehramt Gymnasium Englisch/Geschichte/DaFDaZ,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-06-2355.data.f626e1af-0981-4d97-9592-d8f94b52d9bd.txt,1,- alles verständlich~~- habe mich leider 3-4x verdrückt,4,3,2,5,1,4,5,1,"- nicht bewusst nach etwas gerichtet, aber sicherlich unterbewusst auf Intonation gehört",ModularPROMS.2023-11-07-0020.data.f626e1af-0981-4d97-9592-d8f94b52d9bd.txt,3,2,2,4,4,4,4,2,1,1,2,1,4,3,1,4,2,4,2,4,2,4,4,2,3,3,2,3,2,4,1,2,3,3,2,1,2,2,4,3,4,4,3,1,4,4,1,1,3,2,3,5,2,4,5,2,1,5,2,2,3,3,5,4,3,5,1,4,4,1,3,5,3,5,3,1,2,1,1,2,7,5,1,2,6,6,7,4,1,7,1,7,1,1,3,7,5,7,5,6,5,7,1,6,1,4,1,4,5,4,6,5,2,7,6,8,4,4,Gesang,7-8,2,1,5,2,6,1,2,Deutschland,Deutschland,3,2,3,3,1,2,2,1,1,1,1,1,1,1,3,1,3,4,2,1,I,G,C,4,2,N,"",2023-11-06-23-33,2023-11-07-00-38,65
